TC_ID,API,FR,Category,Technique,Title,Method,Endpoint,Preconditions,Request_Headers,Request_Body,Expected_Status,Expected_Assertions,Oracle,SEC_Ref,Priority,Source,Audit_Label,Audit_Note,Tag,Bug_Ref,Why_AI_Missed
TC-A1-SEC-002,API-1,FR-03,SEC,SQL Injection,[SEC-05] SQLi qua resetToken de bypass kiem tra token,POST,/api/reset-password,SUT da seed,-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""' OR '1'='1"",""newPassword"":""Hacked1234!""}",400,mat khau KHONG bi doi; kiem tra bang cach login lai bang mat khau cu,SPEC,SEC-05,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-01 -> SEC-05). Nhu tren: SQLi thuoc SEC-05.,@contract,-,
TC-A1-SEC-003,API-1,FR-03,SEC,Information Disclosure,[SEC-07] Response cua forgot-password khong duoc chua resetToken,POST,/api/forgot-password,SUT da seed,-,"{""email"":""api.victim.23127060@test.local""}",200,body KHONG co truong resetToken; body KHONG co truong password,SPEC,SEC-07,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-02 -> SEC-07). Tra thang OTP ra response la loi vong doi OTP -> SEC-07, khong phai SEC-02 (yeu cau JWT).",@bug,A-01,
TC-A1-SEC-004,API-1,FR-03,SEC,User Enumeration,[-] Thong diep phai giong nhau giua email ton tai va khong ton tai,POST,/api/forgot-password,SUT da seed,-,"{""email"":""khongtontai.23127060@test.local""}",200,status va message giong het truong hop email ton tai,SPEC,-,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-02 -> -). User enumeration KHONG duoc bat ky ma SEC-01..07 nao phu. Van la test hop le nhung phai de SEC_Ref = '-' thay vi gan bua.,@bug,A-03,
TC-A1-SEC-005,API-1,FR-03,SEC,Information Disclosure,[SEC-01] Response cua login khong duoc chua hash/plaintext mat khau,POST,/api/login,SUT da seed,-,"{""email"":""api.victim.23127060@test.local"",""password"":""Api1234!""}",200,body.user KHONG co truong password,SPEC,SEC-01,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-02 -> SEC-01). Response login lo truong password chinh la bang chung mat khau duoc luu plaintext -> dung SEC-01.,@bug,A-07,
TC-A1-SEC-006,API-1,FR-03,SEC,Broken Authentication,[SEC-07] Reset password khong duoc chap nhan khi thieu ca token lan xac thuc,POST,/api/reset-password,SUT da seed,-,"{""email"":""api.victim.23127060@test.local"",""newPassword"":""Hacked1234!""}",400,tra 403 khi token hop le nhung role != 'admin'; hanh dong admin KHONG duoc thuc hien,SPEC,SEC-07,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-03 -> SEC-07). Reset phai doi OTP hop le -> thuoc vong doi OTP SEC-07, khong phai SEC-03 (kiem role admin).",@contract,-,
TC-A1-SEC-007,API-1,FR-03,SEC,IDOR,[SEC-07] Dung token cua user A de doi mat khau user B,POST,/api/reset-password,Attacker tu xin token cho chinh minh,-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{attackerResetToken}}"",""newPassword"":""Hacked1234!""}",400,mat khau cua victim KHONG doi,SPEC,SEC-07,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-04 -> SEC-07). 'OTP chi hop le cho email da yeu cau' la yeu cau cua SEC-07 + FR-03, khong phai SEC-04 (escape XSS).",@contract,-,
TC-A1-SEC-008,API-1,FR-03,SEC,Privilege Escalation,[SEC-06] Reset password khong duoc cho phep gui kem truong role,POST,/api/reset-password,SUT da seed,-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""NewApi1234!"",""role"":""admin""}",200,"sau khi reset, GET /api/users/me tra role='user' chu KHONG phai 'admin'",SPEC,SEC-06,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-05 -> SEC-06). Gui kem truong role dung la SEC-06; SEC-05 la parameterized query.,@contract,-,
TC-A1-SEC-009,API-1,FR-03,SEC,Input Validation / XSS,[SEC-04] Email chua payload XSS phai bi tu choi hoac escape,POST,/api/forgot-password,SUT da seed,-,"{""email"":""<img src=x onerror=alert(1)>@test.local""}",400,truong role trong body bi bo qua; role cua tai khoan sau khi goi van la 'user',SPEC,SEC-04,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-06 -> SEC-04). Payload XSS thuoc SEC-04; SEC-06 chi noi rieng ve truong role.,@contract,-,
TC-A1-SEC-010,API-1,FR-03,SEC,Input Validation,[SEC-04] Path traversal trong email khong duoc gay loi 500,POST,/api/forgot-password,SUT da seed,-,"{""email"":""../../etc/passwd""}",400,khong tra 500; khong lo stack trace,SPEC,SEC-04,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-06 -> SEC-04). Nhu tren.,@contract,-,
TC-A1-SEC-011,API-1,FR-03,SEC,Brute Force,[SEC-07] Do 20 gia tri token: khong lan nao duoc chap nhan va OTP phai dai >= 6 chu so,POST,/api/reset-password,Chay bang Collection Runner voi data file postman/data/brute_force_tokens.csv,-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{bruteToken}}"",""newPassword"":""Hacked1234!""}",400,moi lan do deu tra 400; do dai resetToken lay tu forgot-password phai >= 6 ky tu theo SEC-07,SPEC,SEC-07,P0,AI,INVALID,R1 - Ky vong 429 khong co can cu: khong mot dong nao trong FR-01..FR-24 hay SEC-01..07 yeu cau rate limiting. AI suy ra tu thoi quen bao mat chung chu khong tu dac ta. DA SUA: giu nguyen kich ban do 20 gia tri (van la cach chung minh entropy yeu) nhung doi oracle sang dieu SRS THUC SU noi - SEC-07 doi OTP toi thieu 6 chu so: khang dinh do dai token >= 6 va khong lan do nao duoc chap nhan.,@bug,A-02,
TC-A1-SEC-012,API-1,FR-03,SEC,Brute Force,[-] Do mat khau login lien tiep phai bi khoa dung sau 3 lan,POST,/api/login,Chay 3 lan lien tiep voi mat khau sai,-,"{""email"":""api.victim.23127060@test.local"",""password"":""SaiRoi123!""}",403,lan thu 3 moi bi khoa (khong duoc khoa som o lan thu 2 do login_attempts+2),SPEC,-,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-07 -> -). Khoa tai khoan sau 3 lan sai la FR-02, khong nam trong SEC-01..07.",@bug,A-09,
TC-A1-SEC-013,API-1,FR-03,SEC,State Transition,[SEC-07] Xin OTP lan 2 thi OTP lan 1 phai bi vo hieu hoa,POST,/api/forgot-password,SUT da seed,-,"{""email"":""api.victim.23127060@test.local""}",400,OTP cap lan 1 phai bi vo hieu hoa sau khi cap OTP lan 2; body co truong error,SPEC,SEC-07,P0,AI,INVALID,R1 - Ky vong 429 khong co can cu trong SRS (khong co yeu cau gioi han so lan goi). DA SUA: doi thanh dieu SEC-07 that su quy dinh - OTP phai duoc vo hieu hoa khi bi thay the: xin OTP lan 2 roi dung lai OTP lan 1.,@contract,A-04,
TC-A1-SCH-001,API-1,FR-03,SCH,JSON Schema Validation,Response 200 cua forgot-password khop schema { message: string },POST,/api/forgot-password,SUT da seed,-,"{""email"":""api.victim.23127060@test.local""}",200,Content-Type application/json; body khop { message: string }; additionalProperties=false,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,A-01,
TC-A1-SCH-002,API-1,FR-03,SCH,JSON Schema Validation,Response loi cua forgot-password khop schema { error: string },POST,/api/forgot-password,SUT da seed,-,"{""email"":""""}",400,body khop { error: string }; chi co dung 1 truong,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-A1-SCH-003,API-1,FR-03,SCH,JSON Schema Validation,Response 200 cua reset-password khop schema { message: string },POST,/api/reset-password,Folder _setup da chay xong va da dat cac bien moi truong can thiet,-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""NewApi1234!""}",200,Content-Type application/json; body khop jsonSchema reset_success,SPEC,-,P1,AI,INCOMPLETE,"R10 - Case dung bien Postman ({{...}}) nhung precondition chi ghi 'SUT da seed', khong noi bien do duoc dat o dau. Chay doc lap se that bai. DA SUA: ghi ro buoc _setup phai chay truoc.",@contract,-,
TC-A1-SCH-004,API-1,FR-03,SCH,JSON Schema Validation,Response loi cua reset-password khop schema { error: string },POST,/api/reset-password,SUT da seed,-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""0000"",""newPassword"":""NewApi1234!""}",400,Content-Type application/json; body khop jsonSchema error_schema,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-A1-SCH-005,API-1,FR-03,SCH,JSON Schema Validation,"Response cua login khop schema { token: string, user: {...} } khong co password",POST,/api/login,SUT da seed,-,"{""email"":""api.victim.23127060@test.local"",""password"":""Api1234!""}",200,body khop schema; body KHONG chua password,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,A-07,
TC-A1-SCH-006,API-1,FR-03,SCH,JSON Schema Validation,Moi response loi deu phai la application/json chu khong phai HTML,POST,/api/reset-password,SUT da seed,-,"{""email"":null,""resetToken"":null,""newPassword"":null}",400,Content-Type application/json; body khong chua <h1>,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
