TC_ID,API,FR,Category,Technique,Title,Method,Endpoint,Preconditions,Request_Headers,Request_Body,Expected_Status,Expected_Assertions,Oracle,SEC_Ref,Priority,Source,Audit_Label,Audit_Note,Tag,Bug_Ref,Why_AI_Missed
TC-A1-STA-008,API-1,FR-03,STA,State Transition,Chuyển trạng thái USED -> LOGIN_OLD (KHÔNG hợp lệ),POST,/api/login,Đối tượng đang ở trạng thái USED. Đã reset mật khẩu thành công,Authorization: Bearer {{token_user}},"{""email"":""api.victim.23127060@test.local"",""password"":""Api1234!""}",401,mật khẩu cũ không còn dùng được,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-A1-STA-009,API-1,FR-03,STA,State Transition,Chuyển trạng thái USED -> LOGIN_NEW (hợp lệ),POST,/api/login,Đối tượng đang ở trạng thái USED. Đã reset mật khẩu thành công,Authorization: Bearer {{token_user}},"{""email"":""api.victim.23127060@test.local"",""password"":""NewApi1234!""}",200,trả về token JWT; body KHÔNG chứa trường password,SPEC,-,P0,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@bug,A-07,
TC-A1-SEC-001,API-1,FR-03,SEC,SQL Injection,[SEC-05] SQLi qua trường email của forgot-password,POST,/api/forgot-password,SUT da seed,-,"{""email"":""' OR '1'='1' --""}",400,response KHÔNG chứa trường password (dù plaintext hay hash); mật khẩu không được lưu plaintext,SPEC,SEC-05,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-01 -> SEC-05). SQLi là vi phạm SEC-05 (parameterized query), không phải SEC-01 (lưu mật khẩu plaintext).",@contract,-,
TC-A1-SEC-002,API-1,FR-03,SEC,SQL Injection,[SEC-05] SQLi qua resetToken để bypass kiểm tra token,POST,/api/reset-password,SUT da seed,-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""' OR '1'='1"",""newPassword"":""Hacked1234!""}",400,mật khẩu KHÔNG bị đổi; kiểm tra bằng cách login lại bằng mật khẩu cũ,SPEC,SEC-05,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-01 -> SEC-05). Nhu tren: SQLi thuoc SEC-05.,@contract,-,
TC-A1-SEC-003,API-1,FR-03,SEC,Information Disclosure,[SEC-07] Response của forgot-password không được chứa resetToken,POST,/api/forgot-password,SUT da seed,-,"{""email"":""api.victim.23127060@test.local""}",200,body KHÔNG có trường resetToken; body KHÔNG có trường password,SPEC,SEC-07,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-02 -> SEC-07). Trả thẳng OTP ra response là lỗi vòng đời OTP -> SEC-07, không phải SEC-02 (yêu cầu JWT).",@bug,A-01,
TC-A1-SEC-004,API-1,FR-03,SEC,User Enumeration,[-] Thông điệp phải giống nhau giữa email tồn tại và không tồn tại,POST,/api/forgot-password,SUT da seed,-,"{""email"":""khongtontai.23127060@test.local""}",200,status và message giống hệt trường hợp email tồn tại,SPEC,-,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-02 -> -). User enumeration KHÔNG được bất kỳ mã SEC-01..07 nào phủ. Vẫn là test hợp lệ nhưng phải để SEC_Ref = '-' thay vì gán bừa.,@bug,A-03,
TC-A1-SEC-005,API-1,FR-03,SEC,Information Disclosure,[SEC-01] Response của login không được chứa hash/plaintext mật khẩu,POST,/api/login,SUT da seed,-,"{""email"":""api.victim.23127060@test.local"",""password"":""Api1234!""}",200,body.user KHÔNG có trường password,SPEC,SEC-01,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-02 -> SEC-01). Response login lộ trường password chính là bằng chứng mật khẩu được lưu plaintext -> đúng SEC-01.,@bug,A-07,
TC-A1-SEC-006,API-1,FR-03,SEC,Broken Authentication,[SEC-07] Reset password không được chấp nhận khi thiếu cả token lẫn xác thực,POST,/api/reset-password,SUT da seed,-,"{""email"":""api.victim.23127060@test.local"",""newPassword"":""Hacked1234!""}",400,trả 403 khi token hợp lệ nhưng role != 'admin'; hành động admin KHÔNG được thực hiện,SPEC,SEC-07,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-03 -> SEC-07). Reset phải đòi OTP hợp lệ -> thuộc vòng đời OTP SEC-07, không phải SEC-03 (kiểm role admin).",@contract,-,
TC-A1-SEC-007,API-1,FR-03,SEC,IDOR,[SEC-07] Dùng token của user A để đổi mật khẩu user B,POST,/api/reset-password,Attacker tự xin token cho chính mình,-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{attackerResetToken}}"",""newPassword"":""Hacked1234!""}",400,mật khẩu của victim KHÔNG đổi,SPEC,SEC-07,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-04 -> SEC-07). 'OTP chỉ hợp lệ cho email đã yêu cầu' là yêu cầu của SEC-07 + FR-03, không phải SEC-04 (escape XSS).",@contract,-,
TC-A1-SEC-008,API-1,FR-03,SEC,Privilege Escalation,[SEC-06] Reset password không được cho phép gửi kèm trường role,POST,/api/reset-password,SUT da seed,-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""NewApi1234!"",""role"":""admin""}",200,"sau khi reset, GET /api/users/me trả role='user' chứ KHÔNG phải 'admin'",SPEC,SEC-06,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-05 -> SEC-06). Gửi kèm trường role đúng là SEC-06; SEC-05 là parameterized query.,@contract,-,
TC-A1-SEC-009,API-1,FR-03,SEC,Input Validation / XSS,[SEC-04] Email chứa payload XSS phải bị từ chối hoặc escape,POST,/api/forgot-password,SUT da seed,-,"{""email"":""<img src=x onerror=alert(1)>@test.local""}",400,trường role trong body bị bỏ qua; role của tài khoản sau khi gọi vẫn là 'user',SPEC,SEC-04,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-06 -> SEC-04). Payload XSS thuộc SEC-04; SEC-06 chỉ nói riêng về trường role.,@contract,-,
TC-A1-SEC-010,API-1,FR-03,SEC,Input Validation,[SEC-04] Path traversal trong email không được gây lỗi 500,POST,/api/forgot-password,SUT da seed,-,"{""email"":""../../etc/passwd""}",400,không trả 500; không lộ stack trace,SPEC,SEC-04,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-06 -> SEC-04). Nhu tren.,@contract,-,
TC-A1-SEC-011,API-1,FR-03,SEC,Brute Force,[SEC-07] Dò 20 giá trị token: không lần nào được chấp nhận và OTP phải dài >= 6 chữ số,POST,/api/reset-password,Chạy bằng Collection Runner với data file postman/data/brute_force_tokens.csv,-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{bruteToken}}"",""newPassword"":""Hacked1234!""}",400,mỗi lần dò đều trả 400; độ dài resetToken lấy từ forgot-password phải >= 6 ký tự theo SEC-07,SPEC,SEC-07,P0,AI,INVALID,R1 - Kỳ vọng 429 không có căn cứ: không một dòng nào trong FR-01..FR-24 hay SEC-01..07 yêu cầu rate limiting. AI suy ra từ thói quen bảo mật chung chứ không từ đặc tả. ĐÃ SỬA: giữ nguyên kịch bản dò 20 giá trị (vẫn là cách chứng minh entropy yếu) nhưng đổi oracle sang điều SRS THỰC SỰ nói - SEC-07 đòi OTP tối thiểu 6 chữ số: khẳng định độ dài token >= 6 và không lần dò nào được chấp nhận.,@bug,A-02,
TC-A1-SEC-012,API-1,FR-03,SEC,Brute Force,[-] Dò mật khẩu login liên tiếp phải bị khóa đúng sau 3 lần,POST,/api/login,Chạy 3 lần liên tiếp với mật khẩu sai,-,"{""email"":""api.victim.23127060@test.local"",""password"":""SaiRoi123!""}",403,lần thứ 3 mới bị khóa (không được khóa sớm ở lần thứ 2 do login_attempts+2),SPEC,-,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-07 -> -). Khóa tài khoản sau 3 lần sai là FR-02, không nằm trong SEC-01..07.",@bug,A-09,
TC-A1-SEC-013,API-1,FR-03,SEC,State Transition,[SEC-07] Xin OTP lần 2 thì OTP lần 1 phải bị vô hiệu hóa,POST,/api/forgot-password,SUT da seed,-,"{""email"":""api.victim.23127060@test.local""}",400,OTP cấp lần 1 phải bị vô hiệu hóa sau khi cấp OTP lần 2; body có trường error,SPEC,SEC-07,P0,AI,INVALID,R1 - Kỳ vọng 429 không có căn cứ trong SRS (không có yêu cầu giới hạn số lần gọi). ĐÃ SỬA: đổi thành điều SEC-07 thật sự quy định - OTP phải được vô hiệu hóa khi bị thay thế: xin OTP lần 2 rồi dùng lại OTP lần 1.,@contract,A-04,
TC-A1-SCH-001,API-1,FR-03,SCH,JSON Schema Validation,Response 200 của forgot-password khớp schema { message: string },POST,/api/forgot-password,SUT da seed,-,"{""email"":""api.victim.23127060@test.local""}",200,Content-Type application/json; body khớp { message: string }; additionalProperties=false,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@bug,A-01,
TC-A1-SCH-002,API-1,FR-03,SCH,JSON Schema Validation,Response lỗi của forgot-password khớp schema { error: string },POST,/api/forgot-password,SUT da seed,-,"{""email"":""""}",400,body khớp { error: string }; chỉ có đúng 1 trường,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-A1-SCH-003,API-1,FR-03,SCH,JSON Schema Validation,Response 200 của reset-password khớp schema { message: string },POST,/api/reset-password,Folder _setup đã chạy xong và đã đặt các biến môi trường cần thiết,-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""NewApi1234!""}",200,Content-Type application/json; body khop jsonSchema reset_success,SPEC,-,P1,AI,INCOMPLETE,"R10 - Case dùng biến Postman ({{...}}) nhưng precondition chỉ ghi 'SUT da seed', không nói biến đó được đặt ở đâu. Chạy độc lập sẽ thất bại. ĐÃ SỬA: ghi rõ bước _setup phải chạy trước.",@contract,-,
TC-A1-SCH-004,API-1,FR-03,SCH,JSON Schema Validation,Response lỗi của reset-password khớp schema { error: string },POST,/api/reset-password,SUT da seed,-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""0000"",""newPassword"":""NewApi1234!""}",400,Content-Type application/json; body khop jsonSchema error_schema,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-A1-SCH-005,API-1,FR-03,SCH,JSON Schema Validation,"Response của login khớp schema { token: string, user: {...} } không có password",POST,/api/login,SUT da seed,-,"{""email"":""api.victim.23127060@test.local"",""password"":""Api1234!""}",200,body khớp schema; body KHÔNG chứa password,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@bug,A-07,
TC-A1-SCH-006,API-1,FR-03,SCH,JSON Schema Validation,Mọi response lỗi đều phải là application/json chứ không phải HTML,POST,/api/reset-password,SUT da seed,-,"{""email"":null,""resetToken"":null,""newPassword"":null}",400,Content-Type application/json; body không chứa <h1>,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-A1-STA-901,API-1,FR-03,STA,State Transition,"Sau khi reset, mật khẩu CŨ phải hết hiệu lực và mật khẩu MỚI phải đăng nhập được",POST,/api/login,Đã chạy xong chuỗi: forgot-password -> reset-password với newPassword = NewApi1234!,-,"{""email"":""api.victim.23127060@test.local"",""password"":""Api1234!""}",401,login bằng mật khẩu CŨ trả 401; ngay sau đó login bằng mật khẩu MỚI trả 200 kèm token,SPEC,-,P0,HUMAN,VALID,Case do sinh viên tự viết sau khi đọc mã nguồn SUT; không qua bộ sinh tự động.,@contract,-,"API - Bộ sinh chỉ kiểm RESPONSE của reset-password ('Password reset successfully') rồi dừng lại. Nhưng câu trả lời đó không chứng minh mật khẩu đã thực sự đổi: SUT có thể trả 200 mà không ghi gì (chính là kiểu lỗi C-07/C-08 ở API-3). Chỉ một chuỗi 3 request - reset, login mật khẩu cũ, login mật khẩu mới - mới chứng minh được. Bộ sinh làm việc trên từng case độc lập nên không thể tự dựng chuỗi này."
TC-A1-SEC-901,API-1,FR-03,SEC,Broken Access Control,[-] Đặt lại mật khẩu thành công nhưng tài khoản vẫn bị khóa,POST,/api/login,Tài khoản đã bị khóa do đăng nhập sai; sau đó đã reset mật khẩu thành công bằng OTP,-,"{""email"":""api.victim.23127060@test.local"",""password"":""NewApi1234!""}",200,đăng nhập thành công bằng mật khẩu mới; login_attempts phải về 0 và locked_until phải được xóa sau khi reset,SPEC,-,P0,HUMAN,VALID,Case do sinh viên tự viết sau khi đọc mã nguồn SUT; không qua bộ sinh tự động.,@bug,A-06,"API - Bug nằm ở CHỖ GIAO NHAU giữa hai chức năng: FR-02 (khóa tài khoản) và FR-03 (đặt lại mật khẩu). Câu lệnh UPDATE trong reset-password chỉ đặt lại password và reset_token, không động tới login_attempts và locked_until. Bộ sinh chỉ đọc đặc tả của FR-03 nên không thể biết FR-02 có để lại trạng thái gì. Cần 5 request liên tiếp (2 lần login sai, forgot, reset, login) mới tái hiện được."
TC-A1-SEC-902,API-1,FR-03,SEC,Information Disclosure,[SEC-01] GET /api/users/me tra ve ca password lan reset_token,GET,/api/users/me,"Da login, co {{token_user}}",Authorization: Bearer {{token_user}},-,200,body KHÔNG được chứa trường password; KHÔNG được chứa trường reset_token; nếu password xuất hiện đúng nguyên văn chuỗi đã gửi khi đăng ký thì đã chứng minh vi phạm SEC-01,SPEC,SEC-01,P0,HUMAN,VALID,Case do sinh viên tự viết sau khi đọc mã nguồn SUT; không qua bộ sinh tự động.,@bug,A-07,"PROMPT - Prompt khoanh vùng API-1 vào đúng hai endpoint forgot-password và reset-password. Nhưng nơi rò rỉ nghiêm trọng nhất lại là GET /api/users/me: nó làm `SELECT * FROM users` rồi trả thẳng cả bản ghi, kể cả cột reset_token đang còn hiệu lực. Kẻ tấn công đọc được OTP của chính mình là vô hại, nhưng nó chứng minh cột này chưa bao giờ được coi là bí mật. Bộ sinh không được phép bước ra ngoài phạm vi prompt."
TC-A1-SEC-903,API-1,FR-03,SEC,Boundary / Error Guessing,"[-] Tài khoản bị khóa ngay sau HAI lần đăng nhập sai, trong khi SRS quy định ba lần",POST,/api/login,"Tài khoản api.victim vừa được seed lại, login_attempts = 0. Đã gọi login sai ĐÚNG HAI lần trước đó",-,"{""email"":""api.victim.23127060@test.local"",""password"":""Api1234!""}",200,"sau ĐÚNG hai lần sai, đăng nhập bằng mật khẩu ĐÚNG vẫn phải thành công (SRS FR-02: chỉ khóa từ lần sai thứ ba)",SPEC,-,P0,HUMAN,VALID,Case do sinh viên tự viết sau khi đọc mã nguồn SUT; không qua bộ sinh tự động.,@bug,A-09,"MODEL - SRS viết 'sai từ 3 lần trở lên thì khóa', và bộ sinh sinh đúng case đó: sai 3 lần rồi kiểm đã khóa chưa. Case đó PASS, vì sai 3 lần thì quá nhiên là khóa. Bug nằm ở phía còn lại của biên: code cộng +2 mỗi lần sai nên mở khóa ngay ở lần thứ HAI. Muốn thấy phải kiểm cạnh 'chưa được khóa' chứ không phải cạnh 'đã bị khóa' - AI mặc định viết case khẳng định điều đặc tả nói, chứ không viết case phủ định điều đặc tả không nói."
TC-A1-SEC-904,API-1,FR-03,SEC,Privilege Escalation,[SEC-03] User thường đọc được toàn bộ bảng users qua GET /api/admin/users,GET,/api/admin/users,"Đã login bằng tài khoản thường api.victim, có {{token_user}}",Authorization: Bearer {{token_user}},-,403,token hợp lệ nhưng role = 'user' thì phải bị từ chối 403; không được trả về danh sách email của người khác,SPEC,SEC-03,P0,HUMAN,VALID,Case do sinh viên tự viết sau khi đọc mã nguồn SUT; không qua bộ sinh tự động.,@bug,X-01,"PROMPT - API-1 không có endpoint admin nào nên bộ sinh không sinh case SEC-03. Nhưng luồng quên mật khẩu vẫn có thể bị khai thác qua đường này: GET /api/admin/users trả về cả login_attempts và locked_until của mọi người, cho phép dò xem tài khoản nào đang bị khóa. Độ phủ SEC-03 của API-1 trước đó là 0 - đây là case làm đầy khoảng trống đó bằng một kịch bản có thật."
TC-A1-SEC-905,API-1,FR-03,SEC,Error Guessing,[SEC-07] OTP của người này dùng được cho email của người kia nếu trùng giá trị,POST,/api/reset-password,Cả hai tài khoản victim và attacker đều đã gọi forgot-password. Ghi lại OTP của attacker,-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{attackerResetToken}}"",""newPassword"":""Hacked123!""}",400,"OTP của tài khoản khác phải bị từ chối; mật khẩu của victim KHÔNG được đổi; với không gian chỉ 9000 giá trị, xác suất hai OTP trùng nhau là đáng kể nên điều kiện AND email + token là không đủ",SPEC,SEC-07,P0,HUMAN,VALID,Case do sinh viên tự viết sau khi đọc mã nguồn SUT; không qua bộ sinh tự động.,@contract,A-02,"SPECGAP - Đặc tả chỉ nói 'OTP chỉ hợp lệ cho email đã yêu cầu', và câu UPDATE của SUT có cả hai điều kiện WHERE email = ? AND reset_token = ? nên thoạt nhìn là đúng. Cái đặc tả KHÔNG nói là không gian OTP phải đủ lớn để hai người không trùng mã. Với 4 chữ số, chỉ cần 100 người cùng đang chờ reset là khả năng trùng vượt 40%. AI không có câu nào trong đặc tả để bám vào nên không sinh case này."
