TC_ID,API,FR,Category,Technique,Title,Method,Endpoint,Preconditions,Request_Headers,Request_Body,Expected_Status,Expected_Assertions,Oracle,SEC_Ref,Priority,Source,Audit_Label,Audit_Note,Tag,Bug_Ref,Why_AI_Missed
TC-C3-DOM-042,API-3,FR-15,DOM,EP,GET /api/products | search = Laptop (tu khoa binh thuong),GET,/api/products?search=Laptop,DB da seed san pham,-,-,200,tra ve mang; moi phan tu co name chua 'Laptop',SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-C3-DOM-043,API-3,FR-15,DOM,EP,GET /api/products | search =  (tu khoa rong - tra ve tat ca),GET,/api/products?search=,DB da seed san pham,-,-,200,body la JSON; khop schema thanh cong; VA doc lai tai nguyen de xac nhan gia tri luu dung bang gia tri da gui,SPEC,-,P1,AI,INCOMPLETE,R8 - Case thanh cong nhung chi kiem 'khop schema'. Thieu khang dinh gia tri that su duoc luu dung. DA SUA: bo sung buoc doc lai tai nguyen va so khop gia tri vua gui.,@contract,-,
TC-C3-DOM-044,API-3,FR-15,DOM,EP,GET /api/products | search = KhongTonTai23127060 (khong co ket qua - phai tra mang rong chu khong loi),GET,/api/products?search=KhongTonTai23127060,DB da seed san pham,-,-,200,body la mang rong [],SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-C3-DOM-045,API-3,FR-15,DOM,EP,GET /api/products | search = %27 (1 dau nhay don lam vo cau SQL),GET,/api/products?search=%27,DB da seed san pham,-,-,400,khong tra 500; khong tra HTML,SPEC,SEC-05,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-01 -> SEC-05). Lam vo cau SQL bang mot dau nhay don -> bang chung truc tiep cua viec noi chuoi -> SEC-05.,@bug,C-02,
TC-C3-DOM-046,API-3,FR-15,DOM,EP,GET /api/products | search = %25%27%20OR%20%271%27%3D%271 (SQLi OR 1=1 - lay toan bo san pham),GET,/api/products?search=%25%27%20OR%20%271%27%3D%271,DB da seed san pham,-,-,400,body la JSON; co truong error,SPEC,SEC-05,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-01 -> SEC-05). SQLi -> SEC-05.,@bug,C-02,
TC-C3-DOM-047,API-3,FR-15,DOM,EP,GET /api/products | search = %25%27%20UNION%20SELECT%20id%2Cemail%2Cp (SQLi UNION doc bang users),GET,/api/products?search=%25%27%20UNION%20SELECT%20id%2Cemail%2Cpassword%2C1%2C1%2C1%20FROM%20users--,DB da seed san pham,-,-,400,response KHONG chua email hoac password cua user,SPEC,SEC-05,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-01 -> SEC-05). SQLi UNION SELECT -> SEC-05.,@bug,C-02,
TC-C3-DOM-048,API-3,FR-15,DOM,EP,GET /api/products | search = a%27%3B%20DROP%20TABLE%20products-- (SQLi stacked query DROP TABLE),GET,/api/products?search=a%27%3B%20DROP%20TABLE%20products--,DB da seed san pham,-,-,400,bang products van con; GET /api/products sau do van hoat dong,SPEC,SEC-05,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-01 -> SEC-05). SQLi stacked query -> SEC-05.,@bug,C-02,
TC-C3-DOM-049,API-3,FR-15,DOM,EP,GET /api/products | search = %3Cscript%3Ealert(1)%3C%2Fscript%3E (reflected XSS trong tu khoa),GET,/api/products?search=%3Cscript%3Ealert(1)%3C%2Fscript%3E,DB da seed san pham,-,-,200,response khong echo lai the script chua escape,SPEC,SEC-04,P2,AI,INVALID,R3 - Gan sai ma SEC (SEC-06 -> SEC-04). Reflected XSS qua tham so search -> SEC-04.,@contract,-,
TC-C3-DOM-050,API-3,FR-15,DOM,BVA,GET /api/products | search = aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa (BVA - tu khoa rat dai),GET,/api/products?search=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DB da seed san pham,-,-,200,body la JSON; khop schema thanh cong; VA doc lai tai nguyen de xac nhan gia tri luu dung bang gia tri da gui,SPEC,-,P1,AI,INCOMPLETE,R8 - Case thanh cong nhung chi kiem 'khop schema'. Thieu khang dinh gia tri that su duoc luu dung. DA SUA: bo sung buoc doc lai tai nguyen va so khop gia tri vua gui.,@contract,-,
TC-C3-DOM-051,API-3,FR-15,DOM,EP,GET /api/products/:id | id = 1 (id le - price phai la number),GET,/api/products/1,SUT da seed,-,-,200,typeof price === 'number',SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-C3-DOM-052,API-3,FR-15,DOM,EP,GET /api/products/:id | id = 2 (id chan - price bi chuyen thanh string),GET,/api/products/2,SUT da seed,-,-,200,typeof price === 'number' (hien tai la string),SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,C-05,
TC-C3-DOM-053,API-3,FR-15,DOM,EP,GET /api/products/:id | id = 999999 (id khong ton tai - phai 404 chu khong phai 200 {}),GET,/api/products/999999,SUT da seed,-,-,404,status 404; body co truong error,SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,C-04,
TC-C3-STA-001,API-3,FR-15,STA,State Transition,Chuyen trang thai NOT_EXIST -> CREATED (hop le),POST,/api/products,Doi tuong dang o trang thai NOT_EXIST. ,Authorization: Bearer {{token_admin}},"{""name"":""SP STA 23127060"",""price"":100000,""category_id"":1}",201,tra 201 kem Location hoac id; GET lai thay san pham,SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,C-12,
TC-C3-STA-002,API-3,FR-15,STA,State Transition,Chuyen trang thai CREATED -> UPDATED (hop le),PUT,/api/products/{{newProductId}},Doi tuong dang o trang thai CREATED. ,Authorization: Bearer {{token_admin}},"{""name"":""SP STA 23127060 v2"",""price"":120000}",200,trang thai sau khi goi = UPDATED,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-C3-STA-003,API-3,FR-15,STA,State Transition,Chuyen trang thai UPDATED -> DELETED (hop le),DELETE,/api/products/{{newProductId}},Doi tuong dang o trang thai UPDATED. ,Authorization: Bearer {{token_admin}},{},200,trang thai sau khi goi = DELETED,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-C3-STA-004,API-3,FR-15,STA,State Transition,Chuyen trang thai DELETED -> READ (KHONG hop le),GET,/api/products/{{newProductId}},Doi tuong dang o trang thai DELETED. ,Authorization: Bearer {{token_user}},{},404,"phai 404, khong duoc tra 200 voi body rong",SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,C-04,
TC-C3-STA-005,API-3,FR-15,STA,State Transition,Chuyen trang thai DELETED -> UPDATED (KHONG hop le),PUT,/api/products/{{newProductId}},Doi tuong dang o trang thai DELETED. ,Authorization: Bearer {{token_admin}},"{""name"":""Hoi sinh 23127060"",""price"":1}",404,khong duoc sua san pham da xoa,SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,C-07,
TC-C3-STA-006,API-3,FR-15,STA,State Transition,Chuyen trang thai DELETED -> DELETED (KHONG hop le),DELETE,/api/products/{{newProductId}},Doi tuong dang o trang thai DELETED. ,Authorization: Bearer {{token_admin}},{},404,xoa lan 2 phai 404,SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,C-08,
TC-C3-STA-007,API-3,FR-15,STA,State Transition,Tao san pham trung ten voi san pham da co (SRS khong cam),POST,/api/products,Doi tuong dang o trang thai CREATED. Tao trung ten san pham,Authorization: Bearer {{token_admin}},"{""name"":""SP STA 23127060"",""price"":100000,""category_id"":1}",201,tao thanh cong; id tra ve khac id cua san pham dau tien; SRS khong cam trung ten,SPEC,-,P1,AI,INVALID,"R2 - Ky vong 409 khong co can cu: SRS khong yeu cau ten san pham duy nhat, va cot 'name' trong database.js khong co rang buoc UNIQUE. DA SUA: ky vong 201 (tao thanh cong) va chuyen trong tam sang dieu kiem duoc - hai ban ghi phai co id khac nhau.",@bug,C-12,
TC-C3-STA-008,API-3,FR-15,STA,State Transition,Chuyen trang thai CREATED -> IN_SEARCH (hop le),GET,/api/products?search=SP%20STA%2023127060,Doi tuong dang o trang thai CREATED. ,Authorization: Bearer {{token_user}},{},200,san pham vua tao xuat hien trong ket qua tim kiem,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-C3-STA-009,API-3,FR-15,STA,State Transition,"Sau khi DELETE, san pham khong duoc con trong ket qua GET /api/products?search=",GET,/api/products?search=SP%20STA%2023127060,Doi tuong dang o trang thai DELETED. ,Authorization: Bearer {{token_user}},{},200,HTTP 200 voi mang ket qua; mang KHONG duoc chua san pham vua bi xoa,SPEC,-,P1,AI,INVALID,R4 - Mau thuan noi tai: danh dau KHONG hop le nhung ky vong 200. Ngoai ra 'IN_SEARCH' khong phai mot trang thai cua vong doi tai nguyen ma la mot phep doc. DA SUA: giu phep kiem (san pham da xoa khong duoc xuat hien trong ket qua tim kiem) nhung phat bieu lai cho dung: ky vong 200 voi mang KHONG chua san pham da xoa.,@contract,-,
TC-C3-SEC-001,API-3,FR-15,SEC,SQL Injection,[SEC-05] UNION SELECT doc bang users qua ?search,GET,/api/products?search=%25%27%20UNION%20SELECT%20id%2Cemail%2Cpassword%2C1%2C1%2C1%20FROM%20users--,SUT da seed,-,-,400,response KHONG chua email/password cua user; khong tra 500,SPEC,SEC-05,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-01 -> SEC-05). SQLi -> SEC-05.,@bug,C-02,
TC-C3-SEC-002,API-3,FR-15,SEC,SQL Injection,[SEC-05] Stacked query DROP TABLE qua ?search,GET,/api/products?search=a%27%3B%20DROP%20TABLE%20products--,SUT da seed,-,-,400,bang products van ton tai sau khi goi,SPEC,SEC-05,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-01 -> SEC-05). Nhu tren.,@bug,C-02,
TC-C3-SEC-003,API-3,FR-15,SEC,Information Disclosure,[SEC-05] Loi SQL khong duoc tra ve HTML kem thong diep DB,GET,/api/products?search=%27--,SUT da seed,-,-,400,Content-Type application/json; body khong chua <h1>Database Error,SPEC,SEC-05,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-02 -> SEC-05). Tra ve thong diep loi SQL la he qua truc tiep cua viec noi chuoi -> van la SEC-05.,@bug,C-03,
TC-C3-SEC-004,API-3,FR-15,SEC,Information Disclosure,[-] Response san pham khong duoc chua truong nam ngoai schema,GET,/api/products/1,SUT da seed,-,-,200,"body chi duoc chua dung 6 truong id,name,price,description,imageUrl,category_id; khong co truong noi bo nao khac",SPEC,-,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-02 -> -). Xem luat R5: tham so ?debug=true khong ton tai. | R5 - Tham so bia: `?debug=true` khong ton tai trong api_specification.md lan trong server.js. AI tu nghi ra mot co debug de test. Test se 'pass' nhung khong chung minh dieu gi vi tham so bi bo qua hoan toan. DA SUA: bo tham so bia, kiem dung dieu co the kiem - response san pham khong duoc chua truong nam ngoai schema da dac ta.",@contract,-,
TC-C3-SEC-005,API-3,FR-15,SEC,Missing Authentication,[SEC-02] Tao san pham KHONG kem token,POST,/api/products,SUT da seed,-,"{""name"":""Hacked 23127060"",""price"":1,""category_id"":1}",401,san pham KHONG duoc tao; kiem tra bang GET /api/products?search=Hacked,SPEC,SEC-02,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-03 -> SEC-02). Thieu JWT -> SEC-02.,@bug,C-01,
TC-C3-SEC-006,API-3,FR-15,SEC,Missing Authentication,[SEC-02] Sua san pham KHONG kem token,PUT,/api/products/1,SUT da seed,-,"{""name"":""Hacked 23127060"",""price"":1}",401,tra 403 khi token hop le nhung role != 'admin'; hanh dong admin KHONG duoc thuc hien,SPEC,SEC-02,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-03 -> SEC-02). Nhu tren.,@bug,C-01,
TC-C3-SEC-007,API-3,FR-15,SEC,Missing Authentication,[SEC-02] Xoa san pham KHONG kem token,DELETE,/api/products/2,SUT da seed,-,{},401,san pham id=2 van con sau khi goi,SPEC,SEC-02,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-03 -> SEC-02). Nhu tren.,@bug,C-01,
TC-C3-SEC-008,API-3,FR-15,SEC,Broken JWT,[SEC-02] Token sai chu ky khi tao san pham,POST,/api/products,SUT da seed,Authorization: Bearer abc.def.ghi23127060,"{""name"":""SP token sai"",""price"":1000,""category_id"":1}",403,tra 403 khi token hop le nhung role != 'admin'; hanh dong admin KHONG duoc thuc hien,SPEC,SEC-02,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-03 -> SEC-02). Token sai chu ky -> SEC-02.,@bug,C-01,
TC-C3-SEC-009,API-3,FR-15,SEC,IDOR,[SEC-03] User thuong sua san pham cua he thong,PUT,/api/products/1,SUT da seed,Authorization: Bearer {{token_user}},"{""name"":""User sua 23127060"",""price"":1}",403,payload HTML/script khong duoc luu tho; server tra ve ban da escape hoac tu choi (4xx),SPEC,SEC-03,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-04 -> SEC-03). User thuong sua san pham = thieu kiem role -> SEC-03, khong phai SEC-04.",@bug,C-01,
TC-C3-SEC-010,API-3,FR-15,SEC,Privilege Escalation,[SEC-03] User thuong (role=user) tao san pham,POST,/api/products,SUT da seed,Authorization: Bearer {{token_user}},"{""name"":""User tao 23127060"",""price"":5000,""category_id"":1}",403,chi role=admin moi duoc tao san pham,SPEC,SEC-03,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-05 -> SEC-03). Dung SEC-03; truoc do gan SEC-05.,@bug,C-01,
TC-C3-SEC-011,API-3,FR-15,SEC,Privilege Escalation,[SEC-03] User thuong xoa san pham,DELETE,/api/products/2,SUT da seed,Authorization: Bearer {{token_user}},{},403,"truy van dung parameterized query: payload SQLi bi coi la chuoi tim kiem thuong, khong doi ngu nghia cau lenh; khong tra HTML loi DB",SPEC,SEC-03,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-05 -> SEC-03). Nhu tren.,@bug,C-01,
TC-C3-SEC-012,API-3,FR-15,SEC,Stored XSS,[SEC-04] Luu the script vao ten san pham roi doc lai,POST,/api/products,SUT da seed,Authorization: Bearer {{token_admin}},"{""name"":""<script>alert('23127060')</script>"",""price"":1000,""category_id"":1}",400,bi tu choi HOAC khi GET lai phai duoc escape,SPEC,SEC-04,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-06 -> SEC-04). Stored XSS -> SEC-04.,@bug,C-11,
TC-C3-SEC-013,API-3,FR-15,SEC,Mass Assignment,[-] Gui kem truong id de ghi de khoa chinh,POST,/api/products,SUT da seed,Authorization: Bearer {{token_admin}},"{""id"":1,""name"":""Ghi de id 23127060"",""price"":1000,""category_id"":1}",400,san pham id=1 cu KHONG bi ghi de,SPEC,-,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-06 -> -). Ghi de khoa chinh 'id' khong phai truong 'role' nen khong thuoc SEC-06.,@contract,-,
TC-C3-SEC-014,API-3,FR-15,SEC,Privilege Escalation,[SEC-06] User thuong tu nang role='admin' roi tao san pham,PUT,/api/users/me,Chay Collection Runner 50 iteration,Authorization: Bearer {{token_attacker}},"{""name"":""Attacker 23127060"",""phone"":""0900000000"",""shipping_address"":""Q5"",""role"":""admin""}",403,role sau khi goi PUT /api/users/me van phai la 'user'; POST /api/products sau do phai tra 403,SPEC,SEC-06,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-07 -> SEC-06). Da viet lai thanh chuoi leo thang quyen (xem luat R1). | R1 - Ky vong 429 khong co can cu trong SRS. DA SUA: thay bang chuoi leo thang quyen SEC-06 -> SEC-03: user thuong tu nang role roi tao san pham.,@bug,X-01,
TC-C3-SCH-001,API-3,FR-15,SCH,JSON Schema Validation,GET /api/products tra ve mang doi tuong dung schema,GET,/api/products,SUT da seed,-,-,200,"body la array; moi phan tu co id (integer), name (string), price (number)",SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-C3-SCH-002,API-3,FR-15,SCH,JSON Schema Validation,GET /api/products/1 khop schema san pham don,GET,/api/products/1,SUT da seed,-,-,200,body khop jsonSchema product_schema; additionalProperties=false,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-C3-SCH-003,API-3,FR-15,SCH,JSON Schema Validation,price luon la number ke ca voi id chan,GET,/api/products/2,SUT da seed,-,-,200,typeof price === 'number',SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,C-05,
TC-C3-SCH-004,API-3,FR-15,SCH,JSON Schema Validation,Response 404 khop schema { error: string },GET,/api/products/999999,SUT da seed,-,-,404,status 404; body khop { error: string },SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,C-04,
TC-C3-SCH-005,API-3,FR-15,SCH,JSON Schema Validation,Response loi luon la application/json chu khong phai HTML,GET,/api/products?search=%27,SUT da seed,-,-,400,Content-Type application/json; body khong chua <h1>,SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,C-03,
TC-C3-SCH-006,API-3,FR-15,SCH,JSON Schema Validation,POST thanh cong tra ve 201 va body chua id vua tao,POST,/api/products,SUT da seed,Authorization: Bearer {{token_admin}},"{""name"":""SP SCH 23127060"",""price"":99000,""category_id"":1}",201,status 201; body co id kieu integer,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,C-12,
