TC_ID,API,FR,Category,Technique,Title,Method,Endpoint,Preconditions,Request_Headers,Request_Body,Expected_Status,Expected_Assertions,Oracle,SEC_Ref,Priority,Source,Audit_Label,Audit_Note,Tag,Bug_Ref,Why_AI_Missed
TC-B2-DOM-035,API-2,FR-08,DOM,BVA,POST /api/apply-coupon | total_amount = 300001 (BVA - trên min_order_amount 300000 đúng 1 đồng),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":300001,""user_id"":""{{userId}}""}",200,body là JSON; khớp schema thành công; VA doc lai tai nguyen de xac nhan gia tri luu dung bang gia tri da gui,SPEC,-,P1,AI,INCOMPLETE,R8 - Case thành công nhưng chỉ kiểm 'khớp schema'. Thiếu khẳng định giá trị thật sự được lưu đúng. ĐÃ SỬA: bổ sung bước đọc lại tài nguyên và so khớp giá trị vừa gửi.,@contract,-,
TC-B2-DOM-036,API-2,FR-08,DOM,EP,POST /api/apply-coupon | total_amount = -200000 (tong tien am),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":-200000,""user_id"":""{{userId}}""}",400,body là JSON; có trường error,SPEC,-,P2,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-DOM-037,API-2,FR-08,DOM,EP,POST /api/apply-coupon | total_amount = 10000 (đơn 10k nhỏ hơn số tiền giảm - final_amount không được âm),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":10000,""user_id"":""{{userId}}""}",400,body là JSON; có trường error,SPEC,-,P0,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-DOM-038,API-2,FR-08,DOM,EP,POST /api/apply-coupon | user_id = {{userId}} (user_id của chính mình),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":500000,""user_id"":""{{userId}}""}",200,body là JSON; khớp schema thành công; VA doc lai tai nguyen de xac nhan gia tri luu dung bang gia tri da gui,SPEC,-,P1,AI,INCOMPLETE,R8 - Case thành công nhưng chỉ kiểm 'khớp schema'. Thiếu khẳng định giá trị thật sự được lưu đúng. ĐÃ SỬA: bổ sung bước đọc lại tài nguyên và so khớp giá trị vừa gửi.,@contract,-,
TC-B2-DOM-039,API-2,FR-08,DOM,EP,POST /api/apply-coupon | user_id = 99999 (user_id của người khác - server phải lấy từ JWT),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":500000,""user_id"":99999}",403,body là JSON; có trường error,SPEC,SEC-02,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-04 -> SEC-02). Lấy user_id từ body thay vì từ JWT là vi phạm SEC-02 (API bảo mật phải dựa trên token hợp lệ), không phải SEC-04.",@bug,B-07,
TC-B2-DOM-040,API-2,FR-08,DOM,EP,POST /api/apply-coupon | user_id = <thieu key> (thiếu user_id - bypass kiểm tra hạn mức sử dụng),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":500000}",401,body là JSON; có trường error,SPEC,-,P0,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@bug,B-07,
TC-B2-DOM-041,API-2,FR-08,DOM,EP,POST /api/apply-coupon | user_id = - (user_id null),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":500000,""user_id"":null}",400,body là JSON; có trường error,SPEC,-,P2,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@bug,B-07,
TC-B2-STA-001,API-2,FR-08,STA,State Transition,Chuyển trạng thái pending -> confirmed (hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái pending. ,Authorization: Bearer {{token_admin}},"{""status"":""confirmed""}",200,trạng thái sau khi gọi = confirmed,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-002,API-2,FR-08,STA,State Transition,Chuyển trạng thái confirmed -> shipping (hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái confirmed. ,Authorization: Bearer {{token_admin}},"{""status"":""shipping""}",200,trạng thái sau khi gọi = shipping,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-003,API-2,FR-08,STA,State Transition,Chuyển trạng thái shipping -> delivered (hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái shipping. ,Authorization: Bearer {{token_admin}},"{""status"":""delivered""}",200,trạng thái sau khi gọi = delivered,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-004,API-2,FR-08,STA,State Transition,Chuyển trạng thái pending -> canceled (hợp lệ),PUT,/api/orders/{{orderId}}/cancel,Đối tượng đang ở trạng thái pending. ,Authorization: Bearer {{token_user}},{},200,trạng thái sau khi gọi = canceled,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-005,API-2,FR-08,STA,State Transition,Chuyển trạng thái confirmed -> canceled (hợp lệ),PUT,/api/orders/{{orderId}}/cancel,Đối tượng đang ở trạng thái confirmed. ,Authorization: Bearer {{token_user}},{},200,trạng thái sau khi gọi = canceled,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-006,API-2,FR-08,STA,State Transition,Chuyển trạng thái pending -> shipping (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái pending. Nhảy cóc trạng thái,Authorization: Bearer {{token_admin}},"{""status"":""shipping""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-007,API-2,FR-08,STA,State Transition,Chuyển trạng thái pending -> delivered (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái pending. ,Authorization: Bearer {{token_admin}},"{""status"":""delivered""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-008,API-2,FR-08,STA,State Transition,Chuyển trạng thái confirmed -> pending (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái confirmed. Lùi trạng thái,Authorization: Bearer {{token_admin}},"{""status"":""pending""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-009,API-2,FR-08,STA,State Transition,Chuyển trạng thái confirmed -> delivered (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái confirmed. ,Authorization: Bearer {{token_admin}},"{""status"":""delivered""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-010,API-2,FR-08,STA,State Transition,Chuyển trạng thái shipping -> pending (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái shipping. ,Authorization: Bearer {{token_admin}},"{""status"":""pending""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-011,API-2,FR-08,STA,State Transition,Chuyển trạng thái shipping -> confirmed (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái shipping. ,Authorization: Bearer {{token_admin}},"{""status"":""confirmed""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-012,API-2,FR-08,STA,State Transition,Chuyển trạng thái shipping -> canceled (KHÔNG hợp lệ),PUT,/api/orders/{{orderId}}/cancel,Đối tượng đang ở trạng thái shipping. ,Authorization: Bearer {{token_user}},{},400,đơn đang giao KHÔNG được tự hủy bởi khách hàng,SPEC,-,P0,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@bug,B-09,
TC-B2-STA-013,API-2,FR-08,STA,State Transition,Chuyển trạng thái delivered -> shipping (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái delivered. ,Authorization: Bearer {{token_admin}},"{""status"":""shipping""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-014,API-2,FR-08,STA,State Transition,Chuyển trạng thái delivered -> canceled (KHÔNG hợp lệ),PUT,/api/orders/{{orderId}}/cancel,Đối tượng đang ở trạng thái delivered. ,Authorization: Bearer {{token_user}},{},400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-015,API-2,FR-08,STA,State Transition,Chuyển trạng thái delivered -> delivered (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái delivered. Trạng thái cuối - không đổi được nữa,Authorization: Bearer {{token_admin}},"{""status"":""delivered""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-016,API-2,FR-08,STA,State Transition,Chuyển trạng thái canceled -> delivered (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái canceled. ,Authorization: Bearer {{token_admin}},"{""status"":""delivered""}",400,đơn đã hủy TUYỆT ĐỐI không được chuyển sang đã giao,SPEC,-,P0,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@bug,B-10,
TC-B2-STA-017,API-2,FR-08,STA,State Transition,Chuyển trạng thái canceled -> confirmed (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái canceled. ,Authorization: Bearer {{token_admin}},"{""status"":""confirmed""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-018,API-2,FR-08,STA,State Transition,Chuyển trạng thái canceled -> canceled (KHÔNG hợp lệ),PUT,/api/orders/{{orderId}}/cancel,Đối tượng đang ở trạng thái canceled. Hủy 2 lần,Authorization: Bearer {{token_user}},{},400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-019,API-2,FR-08,STA,State Transition,Chuyển trạng thái pending -> invalid_value (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái pending. Giá trị trạng thái không nằm trong enum,Authorization: Bearer {{token_admin}},"{""status"":""khong_ton_tai_23127060""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-STA-020,API-2,FR-08,STA,State Transition,Chuyển trạng thái pending -> confirmed_by_user (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái pending. ,Authorization: Bearer {{token_user}},"{""status"":""confirmed""}",403,user thường KHÔNG được đổi trạng thái đơn hàng,SPEC,SEC-03,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-05 -> SEC-03). User thường tự xác nhận đơn hàng = thao tác admin không kiểm role -> SEC-03, không phải SEC-05.",@bug,B-03,
TC-B2-SEC-001,API-2,FR-08,SEC,SQL Injection,[SEC-05] SQLi qua mã giảm giá,POST,/api/apply-coupon,SUT da seed,-,"{""code"":""' UNION SELECT 1,1,1,1,1,1--"",""total_amount"":200000,""user_id"":""{{userId}}""}",400,response KHÔNG chứa trường password (dù plaintext hay hash); mật khẩu không được lưu plaintext,SPEC,SEC-05,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-01 -> SEC-05). SQLi -> SEC-05.,@contract,-,
TC-B2-SEC-002,API-2,FR-08,SEC,Information Disclosure,[-] Response checkout không được lộ thông tin nội bộ,POST,/api/checkout,SUT da seed,Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":1,""quantity"":1}],""total_amount"":100000,""shipping_address"":""Q5""}",201,"body không chứa stack trace, tên bảng, đường dẫn file",SPEC,-,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-02 -> -). Không lộ stack trace không được SEC-01..07 phủ.,@contract,-,
TC-B2-SEC-003,API-2,FR-08,SEC,Missing Authentication,[SEC-02] Checkout không kèm token phải bị từ chối,POST,/api/checkout,SUT da seed,-,"{""items"":[{""product_id"":1,""quantity"":1}],""total_amount"":100000,""shipping_address"":""Q5""}",401,trả 403 khi token hợp lệ nhưng role != 'admin'; hành động admin KHÔNG được thực hiện,SPEC,SEC-02,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-03 -> SEC-02). Thiếu JWT -> SEC-02; SEC-03 dành riêng cho việc kiểm role.,@contract,-,
TC-B2-SEC-004,API-2,FR-08,SEC,Missing Authentication,[SEC-02] Apply-coupon không kèm token phải bị từ chối,POST,/api/apply-coupon,SUT da seed,-,"{""code"":""SAVE10"",""total_amount"":200000,""user_id"":1}",401,trả 403 khi token hợp lệ nhưng role != 'admin'; hành động admin KHÔNG được thực hiện,SPEC,SEC-02,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-03 -> SEC-02). Nhu tren.,@bug,B-07,
TC-B2-SEC-005,API-2,FR-08,SEC,Broken JWT,[SEC-02] Token JWT bị sửa chữ ký phải bị từ chối,POST,/api/checkout,SUT da seed,Authorization: Bearer eyJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwicm9sZSI6ImFkbWluIn0.invalid23127060,"{""items"":[{""product_id"":1,""quantity"":1}],""total_amount"":100000,""shipping_address"":""Q5""}",403,trả 403 khi token hợp lệ nhưng role != 'admin'; hành động admin KHÔNG được thực hiện,SPEC,SEC-02,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-03 -> SEC-02). Token sai chữ ký = token không hợp lệ -> SEC-02.,@contract,-,
TC-B2-SEC-006,API-2,FR-08,SEC,IDOR,[SEC-02] Xem đơn hàng của người khác qua GET /api/orders/:id,GET,/api/orders/{{victimOrderId}},SUT da seed,Authorization: Bearer {{token_attacker}},-,403,"không trả về địa chỉ, tổng tiền của đơn hàng người khác",SPEC,SEC-02,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-04 -> SEC-02). GET /api/orders/:id thiếu hẳn middleware xác thực -> vi phạm SEC-02. SEC-04 là escape XSS.,@bug,B-02,
TC-B2-SEC-007,API-2,FR-08,SEC,IDOR,[SEC-02] Xem đơn hàng không kèm token,GET,/api/orders/{{victimOrderId}},SUT da seed,-,-,401,payload HTML/script không được lưu thô; server trả về bản đã escape hoặc từ chối (4xx),SPEC,SEC-02,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-04 -> SEC-02). Nhu tren.,@bug,B-02,
TC-B2-SEC-008,API-2,FR-08,SEC,IDOR,[SEC-02] Hủy đơn hàng của người khác,PUT,/api/orders/{{victimOrderId}}/cancel,SUT da seed,Authorization: Bearer {{token_attacker}},{},403,payload HTML/script không được lưu thô; server trả về bản đã escape hoặc từ chối (4xx),SPEC,SEC-02,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-04 -> SEC-02). Nhu tren.,@contract,-,
TC-B2-SEC-009,API-2,FR-08,SEC,Privilege Escalation,[SEC-03] User thường gọi endpoint admin đổi trạng thái đơn,PUT,/api/admin/orders/{{orderId}}/status,SUT da seed,Authorization: Bearer {{token_user}},"{""status"":""delivered""}",403,"truy vấn dùng parameterized query: payload SQLi bị coi là chuỗi tìm kiếm thường, không đổi ngữ nghĩa câu lệnh; không trả HTML lỗi DB",SPEC,SEC-03,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-05 -> SEC-03). User thuong goi API admin -> dung SEC-03; SEC-05 la parameterized query.,@bug,B-03,
TC-B2-SEC-010,API-2,FR-08,SEC,Privilege Escalation,[SEC-03] User thường xem toàn bộ đơn hàng qua GET /api/admin/orders,GET,/api/admin/orders,SUT da seed,Authorization: Bearer {{token_user}},-,403,"truy vấn dùng parameterized query: payload SQLi bị coi là chuỗi tìm kiếm thường, không đổi ngữ nghĩa câu lệnh; không trả HTML lỗi DB",SPEC,SEC-03,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-05 -> SEC-03). Nhu tren.,@contract,-,
TC-B2-SEC-011,API-2,FR-08,SEC,Input Validation / XSS,[SEC-04] XSS trong shipping_address phải bị chặn hoặc escape,POST,/api/checkout,SUT da seed,Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":1,""quantity"":1}],""total_amount"":100000,""shipping_address"":""<img src=x onerror=alert('23127060')>""}",400,trường role trong body bị bỏ qua; role của tài khoản sau khi gọi vẫn là 'user',SPEC,SEC-04,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-06 -> SEC-04). XSS -> SEC-04.,@contract,-,
TC-B2-SEC-012,API-2,FR-08,SEC,Mass Assignment,[-] Gửi kèm status='delivered' khi checkout,POST,/api/checkout,SUT da seed,Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":1,""quantity"":1}],""total_amount"":100000,""shipping_address"":""Q5"",""status"":""delivered""}",201,"đơn hàng mới tạo phải ở trạng thái 'pending', KHÔNG phải 'delivered'",SPEC,-,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-06 -> -). Mass assignment trường 'status' không phải 'role' nên không thuộc SEC-06; đây là yêu cầu FR-08/FR-10.,@contract,-,
TC-B2-SEC-013,API-2,FR-08,SEC,Abuse / Race Condition,[-] Áp cùng 1 coupon 10 lần liên tiếp phải bị chặn bởi usage limit,POST,/api/apply-coupon,Chay Collection Runner 10 iteration,Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":200000,""user_id"":""{{userId}}""}",400,từ lần thứ N+1 phải bị từ chối theo usage_limit,SPEC,-,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-07 -> -). Hạn mức sử dụng coupon là FR-09 điều kiện C5, không nằm trong SEC-01..07.",@bug,B-11,
TC-B2-SEC-014,API-2,FR-08,SEC,Privilege Escalation,[SEC-06] User thường tự nâng role='admin' rồi đổi trạng thái đơn hàng,PUT,/api/users/me,SUT da seed,Authorization: Bearer {{token_attacker}},"{""name"":""Attacker 23127060"",""phone"":""0900000000"",""shipping_address"":""Q5"",""role"":""admin""}",403,PUT /api/users/me KHÔNG được phép đổi role; role sau khi gọi vẫn là 'user'; bước gọi API admin sau đó phải bị từ chối,SPEC,SEC-06,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-07 -> SEC-06). Đã viết lại thành chuỗi leo thang quyền (xem luật R1). | R1 - Kỳ vọng 429 không có căn cứ trong SRS. ĐÃ SỬA: thay bằng chuỗi leo thang quyền thật sự kiểm được và vi phạm SEC-06 - user thường tự nâng role='admin' qua PUT /api/users/me rồi gọi API admin đổi trạng thái đơn. Bug X-01 phát hiện ở STEP 0.,@bug,X-01,
TC-B2-SCH-001,API-2,FR-08,SCH,JSON Schema Validation,"Response 201 của checkout khớp schema { orderId: integer, message: string }",POST,/api/checkout,SUT da seed,Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":1,""quantity"":1}],""total_amount"":100000,""shipping_address"":""Q5""}",201,Content-Type application/json; body khop jsonSchema checkout_success,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-SCH-002,API-2,FR-08,SCH,JSON Schema Validation,Response lỗi của checkout khớp schema { error: string },POST,/api/checkout,SUT da seed,Authorization: Bearer {{token_user}},"{""items"":[],""total_amount"":-1,""shipping_address"":null}",400,Content-Type application/json; body khop jsonSchema error_schema,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-SCH-003,API-2,FR-08,SCH,JSON Schema Validation,"Response của apply-coupon khớp schema { discount_amount: number, final_amount: number }",POST,/api/apply-coupon,Folder _setup đã chạy xong và đã đặt các biến môi trường cần thiết,Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":200000,""user_id"":""{{userId}}""}",200,discount_amount là number và > 0 và < total_amount,SPEC,-,P1,AI,INCOMPLETE,"R10 - Case dùng biến Postman ({{...}}) nhưng precondition chỉ ghi 'SUT da seed', không nói biến đó được đặt ở đâu. Chạy độc lập sẽ thất bại. ĐÃ SỬA: ghi rõ bước _setup phải chạy trước.",@bug,B-05,
TC-B2-SCH-004,API-2,FR-08,SCH,JSON Schema Validation,Response của GET /api/orders/:id khớp schema đơn hàng đầy đủ,GET,/api/orders/{{orderId}},SUT da seed,Authorization: Bearer {{token_user}},-,200,"có id, user_id, total_amount (number), status (enum 5 giá trị), shipping_address",SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-SCH-005,API-2,FR-08,SCH,JSON Schema Validation,Trường status luôn thuộc enum 5 giá trị hợp lệ,GET,/api/orders/my-orders,SUT da seed,Authorization: Bearer {{token_user}},-,200,"mỗi phần tử có status thuộc [pending,confirmed,shipping,delivered,canceled]",SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-SCH-006,API-2,FR-08,SCH,JSON Schema Validation,"total_amount luôn là number, không bao giờ là string",GET,/api/orders/my-orders,SUT da seed,Authorization: Bearer {{token_user}},-,200,typeof total_amount === 'number' cho mọi phần tử,SPEC,-,P1,AI,VALID,"Bước, dữ liệu và kỳ vọng đều đối chiếu được với SRS; assertion đã cụ thể; chạy độc lập được sau khi _setup chạy xong.",@contract,-,
TC-B2-DOM-901,API-2,FR-08,DOM,Error Guessing,Checkout với total_amount = 1 rồi đọc lại đơn hàng để xác nhận số tiền thật sự được lưu,GET,/api/orders/{{orderId}},Giỏ hàng có 1 sản phẩm giá 30.000.000đ. Đã gọi POST /api/checkout với total_amount = 1,Authorization: Bearer {{token_user}},-,200,"total_amount của đơn hàng phải bằng tổng tính từ giỏ hàng (30000000), KHÔNG được bằng 1; SRS FR-08: 'Backend phải tự tính lại tổng tiền; không chấp nhận giá trị total_amount do client gửi lên'",SPEC,-,P0,HUMAN,VALID,Case do sinh viên tự viết sau khi đọc mã nguồn SUT; không qua bộ sinh tự động.,@bug,B-01,"API - Bộ sinh có case 'total_amount = 1 phải bị từ chối' nhưng chỉ kiểm mã trả về của chính request checkout. SUT trả 200 nên case đó đã 'phát hiện' được bug, đúng. Nhưng nó không đo được MỨC ĐỘ thiệt hại. Chỉ khi đọc lại đơn hàng mới thấy số 1 thật sự nằm trong CSDL - tức là mua được điện thoại 30 triệu với giá 1 đồng. Bằng chứng này cần request thứ hai, mà bộ sinh chỉ làm việc trên từng request độc lập."
